original_candidate_id,candidate_id,jobs_viewed,jobs_saved,applications_submitted,searches_performed,jobs_ignored
93EC4FC2A4154EB1B691DFB174AEC8CF5D2F52F152178961971DA87D98FA3528,871df9e6-adf8-5c72-8ecc-65862ac47319,1,1,1,2,1
812422C72BD53FFD9CEB8731093339C3A6BC813CFBDCAEE3400FB3CE45D14C0F,eaf121b1-8896-531f-9f47-7cd23ae89786,2,1,2,3,2
813DFDAEACF94609E4E0CEF24B22E1E612BAF4602B3D6698A29DC7DD39DC9DA1,8b09d0fb-0235-50b1-99b6-6f463ca6f67f,1,0,1,3,1
95D5FDBAC5C4FA9EA42966032253F2C4BC625038091B9D6B3DF2C51CFF47EAB4,8983a6d5-87e8-5336-8dbc-e60e18dd32b8,3,0,3,0,2
95FDE0B1C87852CB4CD616C3BABE078095D4A090756A66AF3F3522DB4F84236A,ae012976-8fd8-5507-978e-154afcdb49c9,3,1,3,4,2
961C1ED8E3374A9A5730956620A34DC37AA7CC127FD3186ADCE2B847E84CE6C1,a6536cd6-1cbe-58e1-b20a-64464e2f9206,3,0,3,1,1
81E93EAE843CF6789C763A0EB3BA42B4F5C19FBAC9AF8B4D01C89ADEF52E1577,84884b4a-7f7e-5c5c-8686-4af697b1c98d,1,0,1,4,1
9665FE0F2301764141BAB898CEB0F89622783AD8A09D6F0CD39E84333DD0E6FC,95a3aa5d-fdf4-517a-b98c-a59d8e7f1ce3,3,1,3,0,1
96787FDD541061DF5600DA799C1923AED0F8FB87B549D77995CAB6672BE49DD8,e55e9861-0bc7-5c68-8e2c-1804f8ae4e53,6,3,6,3,0
9548D5CB7C144DB6ABCECD5D410ECDC37EB0F545E36451956B14FA4BE33C0A83,fe5730f8-4736-5d9e-a9ba-f187ce61132d,1,0,1,4,0
9554B0CB3301173DDCF3D2F7222398080CB889ECCD0EA9E4D5F38F2B192044CC,617b0997-9c37-5a75-a90b-51a2300898a9,1,1,1,5,3
749365A9115FA79C28F6690326B906242BFA1729DEDC44C367E38D5E145A4458,7c63c30a-7bd8-583a-a4b7-f51068204109,2,0,2,5,0
825D59DC3D0B80D74DEDF9E08FD03AC3E64C5854B575A695BBDB00EE61929F93,a071faae-cea6-5981-b195-015c75377094,2,0,2,3,0
828541BCECD69BF5C60AEB6A1965F0D7B96168CB3F64B70E13B6851773F4515C,931e3e0b-885d-5c57-9f49-9aaf1c0eb070,2,1,2,2,1
82E5EC13F7BEF9CEDDD1EE5CF5395B635567BFC0DAE652005D903F7B0644846E,4afcec08-9ac6-5389-9fa5-93078408e4db,4,1,4,5,1
7569926A030FA39417B72E556AD9193137E09AFB60A7BCDDE754F6313102A6B7,6636e998-cb1a-570d-b5ef-c3fa9774a590,1,1,1,0,0
7585CBBC228EE75E3231796140D0ADB30F18F8BDB5C3A954C092A925E3E776B3,35178aa6-f382-5459-84b0-44229f427230,3,0,3,0,0
9834CD42F3A749AEDF2255FD28232568E48F43D49823E8B3883DCF8EDB98E8A4,bf8302b8-9182-5742-a69f-184503754201,15,4,15,1,1
964AA514E590A10726E9F2C5BEAB76D79336A5D5EE391794EB6FA318F247FEA8,8ff3d491-b5b8-58d2-aaed-33d7ef809e03,3,2,3,0,0
983CAA8949EE30B56B9D08EB42048AF8510F936CC384421FC2FFBC3AA165DFB8,911c06ac-5a92-5a89-b7a4-e3bd0a065008,1,0,1,3,1
96A3CC2293E6F147126D6AA46A5C9646622AFFA70DA7CD614C873822F49614F7,fd3441d9-3445-5a24-a365-6bf591c3d4f5,1,0,1,2,3
760B5CE43DF063366F7288CB9E46E5131AE6D7AA675BBD0F31E8A7E06F181AFC,1d791dc6-97fc-5230-b6eb-84ab41588cef,3,2,3,5,0
98ADF70DF3114F972D368FBE9FDE8ACFE8352815B56C271D4270260A5AC879EA,82424c3d-1499-5010-8daa-349506943728,17,6,17,5,1
96D4E8778F8ED9CB8000413759DC19FCF9BA880AD14A052C7A0CCD3AED9E8EEE,8b8bb1e1-a186-5701-8ff8-cd6220393f5d,3,0,3,2,1
98C8B0FFA781DC0095F122A76F8D4BA9B8E587C9BDFE354F002C9A7050A6D4D1,fa534187-6297-58a6-8864-3e0ff274a1cf,15,6,15,2,1
84072C954A01D4BD48EE26EBA02B1ABEC7FF8D61EE6F04E589DAB71DCA7872EA,80686e2c-a4a6-5069-8f8b-1fbd4c9a16ce,3,0,3,2,2
767C463D0DA69C2873DAB6D3B03F1E4CCB44714DCDFC6D2FD3230C3D31161047,aee86227-ded0-5fc6-8d1c-e97673ab574e,1,1,1,4,1
97389F725B12627B99648E55C7210D962F9398E883F075683D26DF856266018F,1b38faac-1cf8-522b-b792-449ed1d2ba44,1,0,1,0,0
841FC7E963D46D4DE5027A3A88B3026E455D7E51D4D5DC526D31AC5CD4011DAD,8a9b1c4e-f0b2-5994-917e-bcd3cb57920d,1,0,1,2,3
8434172B8F4F779EAB3009E50C599F8994C4A43A42F861DACFCFFD8B4640DC8F,8c25648e-ecae-588c-9123-fb6fd52af990,1,1,1,0,1
76A89F494D63737E1D889F488496588DBDAD344E0C8E1D54EB5380924B79BA1A,21a6ec32-e9f2-5b91-97f7-4029ade6e448,1,0,1,0,2
76B28F600063FEC876A0A2EF9A7B074999A31D234E549E3C86FF9434199739A7,5484bde7-355a-53b3-9551-bd953e9e687b,3,1,3,3,1
84515FDE9A590FA5914742FB6D21DA9B3291B534476C78CAA343683556F658D8,05151a5a-917e-5c15-8533-34cd929062e1,9,3,9,2,3
845C20718A1315E36DE43E278AA975677F792C347142FDEFDEA411AF61E874BF,aab634e0-7353-57ef-8134-1968408a553b,2,1,2,0,3
997C92E572BA9C4D55651024B8DFCB8140C8FEC3A653E4D0924F4CEBC1B3BEF1,c73c6b4b-0adf-51a5-8cb5-a931bad0511f,2,1,2,1,0
97AD5BDCB05721C0BDAC8B0973AE1727345D5BB533F6ED4EBE9E7A33954502CF,1a6b4de2-1ee2-5a5b-bc15-913022ad02ca,1,1,1,0,3
771789A5E6AA105BEAF04885A690F31974EB9628BB314C63FC0B8FD157D485FA,38effb1a-808f-5e8f-8ae7-716f0cefdfa5,5,1,5,2,2
84B04E7C77248C80E6D28E5E3FD8283BF7C4D63076AA1C01779E22D741536AF4,24828672-faea-551b-abc7-db7253cbf41d,1,0,1,0,2
9A1A96A2D6FFDD886B4B2522C927B2C8938DC4F967EB8A38869AEB426F25732F,95ba02f3-c790-510d-ba4d-1d628cd3a697,11,6,11,5,2
77AC3F3C5C423BDCED05B65B486B424A42020B29B97AA4A4250A60EA9873204B,c7032337-db27-5157-9310-6f52987c0f5c,2,1,2,3,2
77BF2B0B4D9050114AA92549DB6F961EF31BC72F82710089F6A233D1B5B9CABD,288a6f5a-441e-5289-9705-edf20d82353e,3,0,3,0,3
9A378C443E7A79CD42B90CECC3FE2BC38335DD8DA05C5D3407D463A4CB19195B,e52a39e9-aebb-5dd2-b3cc-e0c02dd6b9a1,4,3,4,2,1
9A98C702AA6F0160706D5BAB2140019993D7E2450B3BCBDADC8BACED767D6C30,dd85266a-1100-5f58-9313-45c27f258118,1,0,1,5,1
786A7D5DFB4AFC6ED14FB89BFDDDE1ADC78B382FF9A1840401E2ED8F32E20164,2f3df58d-ef5f-55aa-ae43-f5fdd0e875de,1,0,1,5,2
7873313DA27B0D3B8B562E7A8188B8B5E96BD791E4158FE70B325C9E5A999BED,3be8d7df-34fe-5c80-8eeb-90575bfc4cc1,3,2,3,3,1
9B197BB9368429FA672AB56093B974EC66EFF7C22B34B67E4E02289901703A1D,75d233ba-e3c0-53b3-883e-135fb113466c,1,0,1,2,1
78B1CBB6D4D96590848B6A915BE2E7D8F33D5F024CC98EB8A7C9AA5F2E81FAEF,a009adbc-27f6-5bb3-96ce-37e4b7494323,3,2,3,4,3
86313E4377D9AD4E3F2CEC88E1F14363A0C1D18B0C0D38DDC6F8F1305DC47F3E,a4055eba-0a2e-5e01-96cb-7798c9f70eb2,3,2,3,4,0
8654B79AD3186EAC167FE18543AF21B1FF4253849BFBEED46B3F0EF6DD5783D1,765d7bb9-93c4-54c3-8194-d9256881860d,2,0,2,0,1
866342AF2951C5F166AA98F279783D3E45571B70A9E8F38B7D161DE5209493B3,855096b5-9dba-5e23-821b-aeec74c0c10a,1,0,1,3,3
8685E43E9E0788F9D18DF563ECBC1334763154DA1B7B85C11325DFB4726BE227,f2657951-b67d-5f9f-b155-54619126a4af,2,1,2,4,0
9C3EE8D031F9CBE7A6794868A01C6D4D8A183E83FAF76C9E5FCDF7313EDC3E72,114690e1-da37-5211-84eb-f56da4884aaf,6,1,6,3,1
9A463D5951995001D15C337E5F0FD00514087BB37A675F7E7674B2D96B63B0DD,284b94ec-4b5a-56c0-9612-4fddf87c6ba4,2,2,2,5,2
9A7F3C9D9ABF027C9187958ADAB4C94D30644922B683E234343BF8987E670772,41d4c9e7-7ad8-509a-a80e-9ea79a70655d,1,1,1,1,2
878F09BDF35678008E674D34A0BBB87EA5AB7D713FF50474CA376E7DCBB93B0F,6ca8f2f9-218c-5e1e-b6ae-f9933aeebd71,1,0,1,5,3
9AE6A9C47950A13728ADAB19664BD4E581B10C80D789EF0D014938698F8B7E02,79aae0b4-07e9-5369-b309-2232cca9b540,2,2,2,2,0
8797354C6FF49B68F3C9F13EA548CE9A357D123F0AA4226A131318536B643A7A,04156256-ff51-5c41-a654-947101226afc,17,3,17,4,3
87A8D194AE4F800C3A6B8024F7BB0E931D28F9666149C14C6614193AF414AA5B,a5a80aee-e948-5c6d-91eb-7b84fa25b5c8,2,0,2,5,1
7AB068D321630D353388BAF2593F2243A4704386E2717AB7B6B436DBE845D312,88413afd-656b-596d-b11f-9ec3d98b82d1,2,0,2,1,1
9B43CF0246758C281C718EFCCDD92166FD94FDB4C20715C87866FFC5111504C4,6c56fad2-deba-5be4-8651-7babdc86f6fe,3,2,3,5,1
9D466D89FE6ED6A452CFB8B018A64C434615742659481B5D70784AA1AF7790F6,dac06ed4-58e3-5580-be35-a8a46cca5542,3,0,3,2,3
881A2E485DB2C618180F55BCCB428D46C3DD8853252F9D06FF817E666F6E0303,b8758234-81c1-515d-82fa-7e650b662e37,1,0,1,4,2
7B6387B8CD61F8AF101B3EA4066AC296B2E260AC1E5C81B265B81C5EA4B011C3,d3d8872c-f180-558e-adde-9f4562d03d26,5,3,5,2,3
9DF282AF709FAFD19EE24BFE9BBFDBB00FD9711CA66A81FEC1867455BA309674,03a371d2-f288-5333-87b3-107e17de388d,1,0,1,5,2
7B73D864703D18E72F24092C1BF5E1957BEC34CADD4E5E2288DBBE77C15609AD,cdebfb18-8412-57e6-8881-f7efef409f92,2,1,2,0,3
88FF343C1CEBD401B77B7B182666DE8D0B6D0E08A7A8F62C1F6C81CA567A65FC,7d55fb5b-8195-5ef9-b9b3-89737a7bb166,3,1,3,5,3
9E58D283850095B0A6353B6BA1E79D31B84AE4F9A6E1613F494C5955ECC93F34,571f6edb-c721-5a5f-bce7-fead9ad0549e,9,3,9,4,2
894088713B28FDE54D36E372D2C965543A35E859E6D81FC684854A1F6D3879FC,2a535f28-fa17-507d-9aa3-56982eae62e6,3,0,3,3,1
9C8E32757A4A59458DF99C73F659DE8F762F400DDAD6B10BFE13CABB69478201,09daffe8-dde9-56b8-9c01-813207d0705a,4,1,4,4,1
7BFD247E52B845F464426FC774A12521D9199E5DC92F9758DDE1B57523EB2B06,ac5bd16b-07b1-561e-8ab2-55673bc76ff0,3,0,3,5,1
89B2057D47CAAF8C4C4E79C2F703209BE013BF864E4BAFC131601C28F7893168,e914ac1b-7c21-5183-b618-abd5d1fc4b8e,5,2,5,4,1
8A04F6F5AEE1C54E7530F62162ECF6070F617BF1E9D279712E48FF1AD65A39BF,8d08c40f-3fa8-5e44-970b-7969776ec33e,1,1,1,5,0
7CDD8D31B3D1DA49866FB67CBE25C33FF2E817A94A3237918824D18C20B0B030,49562c61-4021-52ed-b943-399933ed2b31,16,7,16,1,3
7CE782D3B24A270010EC25AEA223B45DB3B028C1A6041DB2CAC7F35642CE1E2C,0896ff4d-0f06-5572-b68a-3b0346daed56,6,1,6,2,2
A0106468CB1E6BE78E90E2120953DC8001FB6A5AA94ED6AF5CA77C7676F06716,cdb4280e-7b70-5cb1-acd9-89bb4dcd6633,2,1,2,3,3
A03F7ED686786CE4024F56313E158953EC85CAD798B738D285B61080B8F07A1A,6008db76-dd5b-5561-a097-39eb6fa3b1e5,1,0,1,1,0
9E463055FD27F6038AA8F718A8E946C853DA3FF6AFE0882A850BE00165C2F7BA,e9c1ac7c-2b96-5d75-a557-100eb6815189,5,2,5,4,3
9EA9BEF2085F9CB07235BCCAF3A3EB8FE1C1ECDA9626D2F755F4203F715F4E20,ac127d01-d25a-5751-a146-8d3e946dd9b3,1,0,1,2,0
A128DE5E47F03010C9F5C67063A7AE4081E028D14A4DE60CA8B3E60F28E5A8A7,42ad668c-39b3-5628-9976-23f34885936a,2,1,2,5,1
A12DBEF35DEF19A2042F028D1021DF59803A4E2D9E10B423FF18992539D9C67B,5cb5dc04-64e6-533b-83ab-a869bfa5bce8,3,0,3,3,2
A157BB9DC07AC7339AA78C07C0B4180F898B1ACC33FA018D8FB09A6289DDCB77,4b45925f-c8e9-5a92-b093-1e04715d361c,1,0,1,3,2
9EF192849F095FDA8CDDA494062615C9383EA9008904408364421F2AEF93A4CB,333252ec-bf7b-5903-b3f9-9f413fecef74,1,0,1,0,2
A172402606CCB34B058D79D94E2F853A4A12B5FF1FF6927AB341E27CF28FA180,9dda5801-ef05-5a42-b31e-58b6a812ce61,1,0,1,1,2
9F0DD9812EED65055404991AE8B2206D7073781E8293CC8D7E65C44EB1DA4E65,813f7235-19ec-543c-873c-712d89815f5a,1,1,1,1,1
8C1F8E9BCA48727CE73B1BE27477C2D860871D6EE6466A8730A1A95CBF67F09E,8f045054-b3d0-53d6-af8f-3c315b3bc8a4,1,0,1,3,1
8C8638C45FA0C795E6AC490710E486ED9BBE2933E1077174FA02E2D9CB9DF690,90eae413-bc2a-5345-a6c8-e3eae4611586,1,0,1,0,1
A262B3BD4947BA98784AE1B15C784CD202553C29F6313A8C794A88A2D8A445DA,fb9a88cb-867b-5f8a-88c3-6d369f395907,2,0,2,1,3
9FEDE76BB9E11EF42411724EBD724D53B5E867EA01DBED2B357DACA8F3A64BA0,f96c7377-d969-529a-9df2-d98f1c81b2cf,1,1,1,0,2
8CD31AFD97DD0F377451A56CAD6771066D24C7A13EDC7C8D969987B28E48CCD0,1eb527a8-df09-5ea6-ba76-b07a2597a3b3,1,0,1,3,2
8CEDC49AEE76DE9149385A0CE811A9216778739BB23AF23CA4BFA807C5EA8F30,f681c1d2-0ccb-59de-9814-822cbd8dae6c,2,1,2,4,2
8D53450E85455BF86B725EC4FF68F5C7243EF1ACB70BC49967537D3B0A76816C,2bb73a2b-0922-5e88-9dc9-5d1ed1e433e0,1,1,1,4,1
7F2DC6BF3CDA3A35DFB4C6AC0C3D9BB257340772B2846D8ADF0F02F1CD86C59C,13713a2b-295a-50bf-8669-6ac8b7d75cbb,2,0,2,5,3
7F3C589ED7BAAF3485A9364539E504E32295AEC848BBC1165DB9286A0677DC10,92db0247-1e2b-5264-917c-46aff81c078f,4,1,4,5,0
8D63657CA6D1AFBBCF8EEA7F770ACE5BF5B9B760551A94B1D842A712A561FDDD,c961e2bf-d361-5a6f-beb4-6b6388bcf697,1,0,1,3,3
8D6CF600D4E33075EDC9637C9C65FF5CDD248570DF357DFE7342DA4FFB9FF5FF,4f8a6746-46bb-5151-8dc1-25e973c890ce,1,1,1,2,1
A091C19D0125B77240B978283E8BFE2F0857F89C57B2DDC14B77C8B04B539C0B,7e3a1837-f477-5a10-a77b-6baca545756c,2,0,2,4,3
7F770E9BAA9B5704A7A41BFBDA6BD3E46145BBC3AACCF57627C179B4257892E8,64fe8025-3482-5dac-a35b-213644380e98,6,2,6,4,1
A0C961E107FECA2B9D6D14485F6F174245503F8946568CB64831D495B10B1A12,df56f892-fabf-505f-b2fc-57dd9abbc100,3,0,3,0,3
7F8A1978E59581A0ADED7E84B30DCC16FA0585B48D6E7EC3F6C13017BE311221,51a13ed4-1288-5acd-b101-549889644391,43,18,43,5,2
A3BBBCD8A412E127CDA96523B7FF4437BC0557E594056FBAF35B8FD5B1326F0E,e873b619-da98-57a1-b938-cdc9c4e8cf1d,1,1,1,3,1
A1C072B7A1CF42B150F7A8853F184D776B025A4CB5C223B5E466F1DCAFDDC310,25944f73-5b86-5ce7-a2de-b49fd94e221b,1,1,1,4,2
80931CA98B6437B6AD046CD99216C429BD0632759D3E7194BBC8AC22C6F08973,b5465433-71ff-5cb0-b223-8218dc142ad4,6,1,6,2,2
8F2DC7CDAF22DF00A042C35E9D34F1CD740B638C2382E19F5366B904ED8C72FD,34e87d32-dc75-5a93-b9a1-c90d5d778c0c,1,1,1,3,0
A2D17C46BC7661A3BCD001B9A64A44EA2BAC273E17847A9C058C953699AB2646,176718ee-3273-5caa-9199-9ccb51e4a175,11,3,11,1,1
901201D8159A2116095991EACB19883FBAE0829CEACFAC9E93B8F2F5C5B0CFEE,99455214-47b8-5420-b9f6-1c1d8cc550cd,1,0,1,0,2
A56C7458FFE494EC3E8537C1C0BCBB594BE5CFAC657737C6E8CA73FCBE0A8FD6,7a7cf30e-f365-52ae-8617-cdb133d3f1fe,2,2,2,1,0
A5B7F4821361BCBE3BB74FCEA6E697D229AB962A123B8AC20EFEBC3EAE41099F,dad80a56-5e2f-56fe-9005-f4fc25ebadf7,10,0,10,5,3
A3A5AA343CB63893A47B41AA5C42CBA1C4E2F1529324BB8D430AA11BA5A82CE3,9ef4ca46-b6e4-5ba7-99fc-1b84e13d7726,3,2,3,5,2
82D80851F152CEB63D548DC5EAC9E6A7883E1D5923C980AE03AD3940AAD297C7,f65ba7b4-34c7-5fd5-9c2c-23682b127a66,1,0,1,1,0
A6C63808B92446CCCCF01D81F6F47F458293E6F514442D7485937DBDB2664D93,d3fca2d3-76f0-5611-8cc2-fc74b28602d4,1,0,1,5,2
83B1ACF6288CAA10317EAC6F5A897E8BCAC70ABEBE4CBBF7750FD2E56667E222,1e223553-8b6b-5348-9486-9e69e245aa78,4,1,4,5,1
A5164B52C69D091299EA27C3180DFCF78A79872C66A1171AA974280FDC07DD53,6fb227b4-2e47-5358-a8f6-f98e8de70b16,1,0,1,3,2
A7BF975B617AB5F87817DC6803419A9078E1B6241FCFE5FF770D9648E4C3326F,732b349d-9fcd-5ab6-946d-48cfed0cb7f2,1,0,1,3,0
A5AD6DF8273F3CAE7F78B5544541B8CF855B8D15037EA32C188DA61E116B0C21,ac6021c7-0c62-52b6-9e50-fd6cb6b5ea4a,5,2,5,3,1
A7EA325EBFB55723735AB574D4AE8D8C70559BC81FD48E7854D0369E5086E833,75ff9c65-1d77-53cc-94b5-0422b24f9caa,1,0,1,1,3
A6764540C3F9FE355705576415F87A4FABF1D10CA224B71FE485DD0C4FF3A116,3d7fa05d-6184-5d2a-9f14-f6c32e6bf79d,4,1,4,5,0
A8BFA7E91BAB3A2D3CF5F8B07F4B274F0BE615EACF210C72F41BE034825660B6,b7f8ec4c-e9d1-5622-a86a-90dfe434ebff,1,0,1,4,3
A6A6667963141655AD513590618421112A10A4971847E916ED830F49AA5FB9E4,056d6b55-8a59-5748-a6c5-407a2f029219,1,1,1,1,1
85D7BDAD974D85A7031756F8D530583EE1C01D2E464029242FE90B0FA0211A31,66737813-38f1-553f-a6d4-2a9c8b7ae2cb,4,1,4,1,3
A9299F3E9840DF91CDF9840D264DF1D5278B8B708656A943BDA821253D592DD8,55d12d92-1605-5f9f-a06b-9b0fbc1361c1,1,0,1,5,0
A701D8F5DB79F046255B3480CCB1F734E7E64CE011705A1F84DD2534BFB71C7A,4bf177a3-f181-502c-99cd-09989c56d65f,1,0,1,2,3
8648F98308A68291F857CFE47E89AFED0A067C9FAFCAD9D487634CD6E7E1D056,35a5cb30-398d-5766-bfc4-47388e5b8301,7,2,7,2,3
A9C9935A29B9D5E373FECD81F3EB0606599CFB7D0B08D9ADFC40F60F7C7969EE,96fbcf0e-445d-56e8-9eb7-fdf9bd79396a,1,0,1,1,2
86E46ECFC45396A71AA2A6EFDF57341FBB041101696B72F12E41963C76654902,0e4eeee5-d55f-547c-a6e5-82d1304eb7ad,3,2,3,0,0
8701325F5F9B4BFED02562A8B2C6ACBEA7CB5205A4E2533BD4880F49B8E7767A,6348d005-5865-5031-88fb-1300f872f33b,7,5,7,0,2
AA5BA45A9A4D4E69D6E8C632AAEDEF5F320C3D3A768FFD3458D28A5B729E0958,a79b5661-c2a8-592f-bf9e-16201be71dd5,3,2,3,4,2
AA689FD04F392473251FF216A43E6366332DAD07C43D65434F76EDFE4EE09A12,896439b6-a6cc-53bc-98e2-86d12d4dc1e4,14,4,14,3,1
87321A89945F0B21F498C1C44F8754749389EBB371BA79B2C9A0BBAA9FC9F40A,d1c0f5ac-084d-5706-a852-4f85ddf2171b,2,1,2,4,0
AABDBF1D4BDD1B226D17770B9D7CC52BDA00CC679B90BA7D634C9C2EB614B685,839c2986-ca65-590a-8871-dc7bec54499b,5,2,5,4,3
877F5C5291FE5F7E44915CE8E45B5EECB554423640ECA6A1BD4DD8B6C48734D1,25546da7-5653-50dc-a770-4b87a3006edc,2,1,2,3,0
A92B76EDDF34137089910DD12805F87837F5C9164991AFD7FDD0E4FF30E87980,c3f96d17-3013-5b08-b807-d127928af376,1,0,1,3,3
A94AA10F082DB355B603E2C5C9695C0AA1F9A5044F9D43F99FD627813668FA39,4a48d2b3-8b7f-5f06-8575-f474f5886900,3,2,3,1,1
AB16FB643FD310EAB765DEA6B6F736219AABB59C11BC34F63EF232836928202E,5e385bde-ea2c-5a44-86ff-b3a226e871e2,2,1,2,4,0
A9A3C03972BB2F78B2006F6C0A0290601B8B1DBA929BC24963E2DE1180879F85,7ea80249-ae74-5d8d-845a-730d41c1874b,2,0,2,1,1
AB93EAE266FBD76B01F3A0E66AF94B9F538A51CB53B75C3183800FF69769F19E,f2145986-1344-5662-9ed0-b4ee3771cae3,1,1,1,2,0
AC393A73A33B68043532A80CB9B0B0DE27071FFCBF8905C8D4F98CD3799F0EB6,a6919ded-5010-54dd-9db7-8220ff00b879,1,1,1,0,2
AACD8040647F312BBB9F500182E0DDB78B1398E61E94223FC6A1798B8D6054E5,efc396bb-f41a-5a3a-8c33-1262a09700f9,6,2,6,4,2
ACFCA01FB9943D47C85C22B561F54A1483A9EA4E84EB1C4EA0FF15E28AC547BA,aaf3e8df-fdc8-5b7c-aa74-24dfcfc64e20,1,0,1,2,2
AD17321EEABF354FB62173262636597EAE8187917499430177405D29CCEA4531,70a5a5f4-59f8-5cba-829b-ed9a64674897,9,6,9,0,1
AC0BBBFEA3AF5B7931C24F3C62690CAFBFF3463877A970C0303C23F92F7F05EB,76879a95-247c-5a0e-bcf1-5f055af99894,8,1,8,1,3
AC2015B0CEF3C77BDDCEAC39C98B509CA5FC6239AFEE4607362656F839890445,cddfe920-37ed-5b00-8846-1ffa624f9ec3,1,1,1,4,2
AC658E8CEBB9A4220F2052BD4383DAF34BC9E61A91F41759A3703531F6543087,61f79bed-ae44-5375-893d-9ad40743c4e2,7,1,7,3,2
AD0D45D8E4CA8E11BB217E5EF1BCF668915A19914F9C7F761AB0645F688D8D56,86d8e2ca-d8f8-58a0-87a8-eb1db5a92d81,11,5,11,1,3
94EC4ED371A41A31BCFE82AB09E924B0E14D8905A036ABC9984F8BBD34535258,25d0e8a5-2fbe-5ac0-9860-99c02666c687,1,0,1,0,3
AF522E694AA0ADE2993461D024AEB4263D18C90F23552E6F5B2B5EC9D50856B0,8dafd15e-78cd-54f6-be8b-2e3389f0bc41,3,1,3,1,1
AF8BD1E223C6E4E725D18F9240AFEA9CFDFA476C8E1D997FA4B1A7744CD4926F,68b53c4e-b472-5c23-b2d5-9b3fb1dba0a8,2,0,2,4,2
ADC4BFF698A723C631E3795B1588663E163AB6C1C3163D01251DE6BAA41B7BAB,0da47e4d-89a1-5fdc-b458-4e52f66adb11,1,1,1,1,2
